CF-OS-CF    70.0      106.30    RSM, estimated from xray analysis
CN-NA-H     30.0      123.10    AA trp,    changed based on NMA nmodes
CB-NB-CK    70.0      103.80
CC-NB-CR    70.0      117.00    AA his
CN-NB-CR    70.0      105.40    RSM, from xray data
CR-NB-CV    70.0      117.00    AA his
CR-NB-CW    70.0      103.90    RSM, estimated
C -NC-CA    70.0      120.50
CA-NC-CA    70.0      120.80    RSM, estimated
CA-NC-CB    70.0      112.20
CA-NC-CQ    70.0      118.60
CB-NC-CQ    70.0      111.00
CA-NX-CX    70.0      110.90    RSM, estimated from xray data
CB-NZ-CK    70.0      103.80    RSM, from CB-NB-CK
CC-NZ-CR    70.0      117.00    RSM, from CC-NB-CR
CN-NZ-CR    70.0      117.00    RSM, based on CC-NB-CR
CR-NZ-CV    70.0      117.00    RSM, from CR-NB-CV
CR-NZ-CW    70.0      103.90    RSM, estimated
CA-SO-N3    62.0      107.10    RSM, estimated from xray data
CA-SO-O2   100.0      107.80    RSM, estimated from xray data
N3-SO-N3   100.0      106.80    RSM, estimated from xray data
N3-SO-O2   100.0      107.10    RSM, estimated from xray data
O2-SO-O2   140.0      119.70    RSM, estimated from xray data
CA-SX-CX    62.0       89.30    RSM, estimated from xray data
C -OH-CT    55.0      119.44    RSM based on CSD analysis.
C -OH-CC    55.0      120.40    RSM, estimated
C -OH-HO    35.0      113.00
CT-OH-HO    55.0      108.50
HO-OH-P    100.0      108.50    korig = 45.
CT-OS-CT    60.0      109.50
CT-OS-P    100.0      120.50
P -OS-P    100.0      120.50
CT-P -O2   100.0      108.00    RSM, from CSD analysis
CT-P -OH   100.0      104.80    RSM, from CSD analysis
O2-P -OH   100.0      108.23    korig = 45.
O2-P -O2   140.0      119.90
O2-P -OS   100.0      108.23
OH-P -OS    45.0      102.60
OS-P -OS    45.0      102.60
CR-S -CW    80.0       90.10    RSM, from xray
CT-S -CT    62.0       98.90    AA met
CT-S -S     68.0      103.70    AA cyx             (SCHERAGA  JPC 79,1428)
CT-SH-HS    43.0       96.00    changed from 44.0 based on methanethiol nmodes
HS-SH-HS    35.0       92.07    AA cys
F -CT-F     77.0      109.10    JCC,13,(1992),963;
F -CT-H1    35.0      109.50    JCC,13,(1992),963;

X -C -C -X    4    3.00        180.0             2.         RSM, estimated
X -C -CA-X    4    8.00        180.0             2.         ** korig = 14.5 ** 
X -C -CB-X    4   12.00        180.0             2.         intrpol.bsd.on C6H6
X -C -CM-X    4    8.70        180.0             2.         intrpol.bsd.on C6H6
X -C -N*-X    4    5.80        180.0             2.         JCC,7,(1986),230
X -C -NA-X    4    5.40        180.0             2.         JCC,7,(1986),230
X -C -NC-X    2    8.00        180.0             2.         JCC,7,(1986),230
X -C -OH-X    2    1.80        180.0             2.         JCC,7,(1986),230
X -C -CT-X    4    0.00          0.0             2.         JCC,7,(1986),230
X -CA-CA-X    4   14.50        180.0             2.         intrpol.bsd.on C6H6
X -CA-CB-X    4   14.00        180.0             2.         intrpol.bsd.on C6H6
X -CA-CM-X    4   10.20        180.0             2.         intrpol.bsd.on C6H6
X -CA-CT-X    6    0.00          0.0             2.         JCC,7,(1986),230
X -CA-CX-X    4   14.50        180.0             2.         RSM: X -CA-CA-X
X -CA-CY-X    2    0.00          0.0             2.         RSM, estimated
X -CA-N2-X    4    9.60        180.0             2.         reinterpolated 93'
X -C -N2-X    4    9.60        180.0             2.         RSM: X -CA-N2-X
X -CA-NA-X    4    6.00        180.0             2.         JCC,7,(1986),230
X -CA-N*-X    2    9.60        180.0             2.         RSM, estimated
X -CA-NC-X    2    9.60        180.0             2.         JCC,7,(1986),230
X -CA-NX-X    2    6.00        180.0             2.         RSM, estimated
X -CA-SX-X    2    6.00        180.0             2.         RSM, estimated
X -CB-CB-X    4   21.80        180.0             2.         intrpol.bsd.on C6H6
X -CB-N*-X    4    6.60        180.0             2.         JCC,7,(1986),230
X -CB-NB-X    2    5.10        180.0             2.         JCC,7,(1986),230
X -CB-NZ-X    2    5.10        180.0             2.         from X -CB-NB-X
X -CB-NC-X    2    8.30        180.0             2.         JCC,7,(1986),230
X -CC-OH-X    2    1.80        180.0             2.         RSM, from -C-OH-
X -CC-OS-X    2    4.80        180.0             2.         RSM, ring torsion
X -CK-N*-X    4    6.80        180.0             2.         JCC,7,(1986),230
X -CK-NB-X    2   20.00        180.0             2.         JCC,7,(1986),230
X -CK-NZ-X    2   20.00        180.0             2.         from X -CK-NB-X
X -CM-CM-X    4   26.60        180.0             2.         intrpol.bsd.on C6H6
X -CM-CT-X    6    0.00          0.0             3.         JCC,7,(1986),230
X -CM-N*-X    4    7.40        180.0             2.         JCC,7,(1986),230
X -CQ-NC-X    2   13.60        180.0             2.         JCC,7,(1986),230
X -CR-S -X    2   10.00          0.00            2.         RSM, estimated
X -CT-CT-X    9    1.40          0.0             3.         JCC,7,(1986),230
X -CT-CX-X    6    0.00          0.0             3.         RSM, estimated
X -CT-CY-X    3    0.00          0.0             3.         RSM, estimated
X -CT-N -X    6    0.00          0.0             2.         JCC,7,(1986),230
X -CT-NA-X    6    0.00          0.0             2.         RSM, estimated
X -CT-N*-X    6    0.00          0.0             2.         JCC,7,(1986),230
X -CT-N2-X    6    0.00          0.0             3.         JCC,7,(1986),230
X -CT-OH-X    3    0.50          0.0             3.         JCC,7,(1986),230
X -CT-OS-X    3    1.15          0.0             3.         JCC,7,(1986),230
X -CW-S -X    2   10.00          0.00            2.         RSM, estimated
X -CX-NA-X    4    1.40        180.0             2.         RSM, estimated
X -CX-NX-X    2    6.00        180.0             2.         RSM, estimated
X -CX-SX-X    2    6.00        180.0             2.         RSM, estimated
X -CY-CY-X    1    0.00          0.0             2.         RSM, estimated
X -OH-P -X    3    0.75          0.0             3.         JCC,7,(1986),230
X -OS-P -X    3    0.75          0.0             3.         JCC,7,(1986),230
X -CT-P -X    9    0.75          0.0             3.         RSM, estimated
X -C -N -X    4   10.00        180.0             2.         AA|check Wendy?&NMA
X -CA-N -X    4    4.80        180.0             2.         RSM, estimated
X -CT-N3-X    9    1.40          0.0             3.         JCC,7,(1986),230
X -CT-S -X    3    1.00          0.0             3.         JCC,7,(1986),230
X -CT-SH-X    3    0.75          0.0             3.         JCC,7,(1986),230
X -C*-CB-X    4    6.70        180.0             2.         intrpol.bsd.onC6H6aa
X -C*-C*-X    4    6.70        180.0             2.         RSM, estimated
X -C*-CT-X    6    0.00          0.0             2.         JCC,7,(1986),230
X -CT-CW-X    6    0.00          0.0             2.         RSM, estimated
X -C*-CW-X    4   26.10        180.0             2.         intrpol.bsd.on C6H6
X -C*-CF-X    4   26.10        180.0             2.         RSM, estimated
X -CA-CN-X    4   14.50        180.0             2.         reinterpolated 93'
X -CB-CN-X    4   12.00        180.0             2.         reinterpolated 93'
X -CN-CN-X    4   12.00        180.0             2.         RSM: X -CB-CN-X
X -CC-CT-X    6    0.00          0.0             2.         JCC,7,(1986),230
X -CR-CT-X    6    0.00          0.0             2.         RSM: X -CC-CT-X
X -CF-CT-X    6    0.00          0.0             2.         RSM, estimated
X -CF-CY-X    6    0.00          0.0             2.         RSM, estimated
X -CC-CV-X    4   20.60        180.0             2.         intrpol.bsd.on C6H6
X -CC-CW-X    4   21.50        180.0             2.         intrpol.bsd.on C6H6
X -CC-NA-X    4    5.60        180.0             2.         JCC,7,(1986),230
X -CC-NB-X    2    4.80        180.0             2.         JCC,7,(1986),230
X -CC-NZ-X    2    4.80        180.0             2.         from X -CC-NB-X
X -CF-OS-X    4    6.00        180.0             2.         RSM, estimated
X -CN-NA-X    4    6.10        180.0             2.         reinterpolated 93'
X -CN-NB-X    4    6.10        180.0             2.         RSM, X -CN-NA-X
X -CN-NZ-X    4    6.10        180.0             2.         RSM, X -CN-NA-X
X -CN-OS-X    2    6.10        180.0             2.         RSM, estimated
X -CR-NA-X    4    9.30        180.0             2.         JCC,7,(1986),230
X -CR-NB-X    2   10.00        180.0             2.         JCC,7,(1986),230
X -CR-NZ-X    2   10.00        180.0             2.         from X -CR-NB-X
X -CR-N2-X    2    4.80        180.0             2.         RSM, estimated
X -CR-OS-X    2    4.80        180.0             2.         RSM, ring torsion
X -CV-NB-X    2    4.80        180.0             2.         JCC,7,(1986),230
X -CV-NZ-X    2    4.80        180.0             2.         from X -CV-NB-X
X -CW-NA-X    4    6.00        180.0             2.         JCC,7,(1986),230
X -CW-NB-X    4    6.00        180.0             2.         RSM, from -CW-NA-
X -CW-NZ-X    4    6.00        180.0             2.         RSM, from -CW-NA-
X -CW-OS-X    2    6.00        180.0             2.         RSM, estimated
X -CA-SO-X    6    0.00          0.0             2.         RSM, estimated
X -N3-SO-X    6    2.40          0.0             3.         RSM, estimated
CT-CT-OS-CT   1    0.383         0.0            -3.
CT-CT-OS-CT   1    0.1         180.0             2.
C -N -CT-C    1    0.20        180.0             2.
N -CT-C -N    1    0.40        180.0            -4.
N -CT-C -N    1    1.35        180.0            -2.
N -CT-C -N    1    0.75        180.0             1.
CT-CT-N -C    1    0.50        180.0            -4.
CT-CT-N -C    1    0.15        180.0            -3.
CT-CT-N -C    1    0.53          0.0             1.
CT-CT-C -N    1    0.100         0.0            -4.
CT-CT-C -N    1    0.07          0.0             2.
H -N -C -O    1    2.50        180.0            -2.         JCC,7,(1986),230
H -N -C -O    1    2.00          0.0             1.         J.C.cistrans-NMA DE
CT-S -S -CT   1    3.50          0.0            -2.         JCC,7,(1986),230
CT-S -S -CT   1    0.60          0.0             3.         JCC,7,(1986),230
OS-CT-CT-OS   1    0.144         0.0            -3.         JCC,7,(1986),230
OS-CT-CT-OS   1    1.00          0.0             2.         pucker anal (93')
OS-CT-CT-OH   1    0.144         0.0            -3.         JCC,7,(1986),230
OS-CT-CT-OH   1    1.00          0.0             2.         pucker anal (93')
OH-CT-CT-OH   1    0.144         0.0            -3.         JCC,7,(1986),230
OH-CT-CT-OH   1    1.00          0.0             2.         check glicolWC? puc
OH-P -OS-CT   1    0.25          0.0            -3.         JCC,7,(1986),230
OH-P -OS-CT   1    1.20          0.0             2.         gg&gt ene.631g*/mp2
OS-P -OS-CT   1    0.25          0.0            -3.         JCC,7,(1986),230
OS-P -OS-CT   1    1.20          0.0             2.         gg&gt ene.631g*/mp2
OS-CT-N*-CK   1    0.50        180.0            -2.         sugar frag calc (PC)
OS-CT-N*-CK   1    2.50          0.0             1.         sugar frag calc (PC)
OS-CT-N*-CM   1    0.50        180.0            -2.         sugar frag calc (PC)
OS-CT-N*-CM   1    2.50          0.0             1.         sugar frag calc (PC)

X -X -C -O          10.5         180.          2.           JCC,7,(1986),230
X -X -CC-O          10.5         180.          2.           RSM, estimated
X -O2-C -O2         10.5         180.          2.           JCC,7,(1986),230
X -O2-C -OZ         10.5         180.          2.           RSM, X -O2-C -O2
X -X -N -H          1.0          180.          2.           JCC,7,(1986),230
X -X -N2-H          1.0          180.          2.           JCC,7,(1986),230
X -X -NA-H          10.5         180.          2.           RSM, korig = 1.0
X -X -NA-CT         10.5         180.          2.           RSM, korig = 1.0
X -N2-CA-N2         10.5         180.          2.           JCC,7,(1986),230
X -X -N*-CA         1.0          180.          2.           RSM, estimated
X -CT-N -CT         1.0          180.          2.           JCC,7,(1986),230
X -X -CA-HA         1.1          180.          2.           bsd.on C6H6 nmodes
X -X -CA-NX         1.1          180.          2.           RSM, estimated
X -X -CA-SX         1.1          180.          2.           RSM, estimated
X -X -CF-H4         1.1          180.          2.           RSM, estimated
X -X -CF-CT         1.1          180.          2.           RSM, estimated
X -X -CF-CY         1.1          180.          2.           RSM, estimated
X -X -CN-CA         10.5         180.          2.           RSM, estimated
X -X -CW-H4         1.1          180.          2.
X -X -CX-NA         1.1          180.          2.           RSM, estimated
X -X -CX-NX         1.1          180.          2.           RSM, estimated
X -X -CX-SX         1.1          180.          2.           RSM, estimated
X -X -C*-H4         1.1          180.          2.           RSM, estimated
X -X -C*-CT         1.1          180.          2.           RSM, estimated
X -X -CR-CT         10.5         180.          2.           RSM, estimated
X -X -CR-H5         1.1          180.          2.
X -X -CV-H4         1.1          180.          2.
X -X -CQ-H5         1.1          180.          2.
X -X -CK-H5         1.1          180.          2.
X -X -CM-H4         1.1          180.          2.
X -X -CM-HA         1.1          180.          2.
X -X -CA-H4         1.1          180.          2.           bsd.on C6H6 nmodes 
X -X -CA-H5         1.1          180.          2.           bsd.on C6H6 nmodes
CK-CB-N*-CT         1.0          180.          2.
CM-C -N*-CT         1.0          180.          2.           dac guess, 9/94
CM-C -CM-CT         1.1          180.          2. 
CT-O -C -OH         10.5         180.          2.
NA-CV-CC-CT         1.1          180.          2. 
NB-CW-CC-CT         1.1          180.          2. 
NZ-CW-CC-CT         1.1          180.          2.           from NB-CW-CC-CT
NA-CW-CC-CT         1.1          180.          2. 
CW-CB-C*-CT         1.1          180.          2. 
CA-CA-CA-CT         1.1          180.          2. 
CA-CA-CA-CY         1.1          180.          2.           RSM, estimated
N2-CM-CA-NC         1.1          180.          2.           dac guess, 9/94
CB-NC-CA-N2         1.1          180.          2.           dac, 10/94
NA-NC-CA-N2         1.1          180.          2.           dac, 10/94
C -CM-CM-CT         1.1          180.          2.           dac guess, 9/94
CA-CA-C -OH         1.1          180.          2. 

  HW  OW  0000.     0000.                                4.  flag for fast water

N   NA  N2  N*  NC  NB  N3  NP  NO  NX
C   C*  CA  CB  CC  CF  CN  CM  CK  CQ  CW  CV  CR  CA  CX  CY  CD  C5

MOD4      RE
  H           0.6000  0.0157            !Ferguson base pair geom.
  HO          0.0000  0.0000             OPLS Jorgensen, JACS,110,(1988),1657
  HS          0.6000  0.0157             W. Cornell CH3SH --> CH3OH FEP
  HC          1.4870  0.0157             OPLS
  H1          1.3870  0.0157             Veenstra et al JCC,8,(1992),963 
  H2          1.2870  0.0157             Veenstra et al JCC,8,(1992),963 
  H3          1.1870  0.0157             Veenstra et al JCC,8,(1992),963 
  HP          1.1000  0.0157             Veenstra et al JCC,8,(1992),963
  HA          1.4590  0.0150             Spellmeyer 
  H4          1.4090  0.0150             Spellmeyer, one electrowithdr. neighbor
  H5          1.3590  0.0150             Spellmeyer, two electrowithdr. neighbor
  HW          0.0000  0.0000             TIP3P water model
  O           1.6612  0.2100             OPLS
  O2          1.6612  0.2100             OPLS
  OW          1.7683  0.1520             TIP3P water model
  OH          1.7210  0.2104             OPLS 
  OS          1.6837  0.1700             OPLS ether
  OM          1.0000  0.1700             RSM, adaped from OPLS
  OZ          1.0000  0.1700             RSM, adaped from OPLS
  CT          1.9080  0.1094             Spellmeyer
  CA          1.9080  0.0860             Spellmeyer
  CM          1.9080  0.0860             Spellmeyer
  C           1.9080  0.0860             OPLS
  Cl          1.9082  0.3000             RSM, adapted from OPLS
  N           1.8240  0.1700             OPLS
  NZ          1.0000  0.1700             RSM
  S           2.0000  0.2500             W. Cornell CH3SH and CH3SCH3 FEP's
  SO          2.0000  0.2500             RSM
  SX          2.0000  0.2500             RSM
  SH          2.0000  0.2500             W. Cornell CH3SH and CH3SCH3 FEP's
  P           2.1000  0.2000             JCC,7,(1986),230; 
  IM          2.47    0.1                Cl- Smith & Dang, JCP 1994,100:5,3757
  Li          1.1370  0.0183             Li+ Aqvist JPC 1990,94,8021. (adapted)
  IP          1.8680  0.00277            Na+ Aqvist JPC 1990,94,8021. (adapted)
  K           2.6580  0.000328           K+  Aqvist JPC 1990,94,8021. (adapted)
  Rb          2.9560  0.00017            Rb+ Aqvist JPC 1990,94,8021. (adapted)
  Cs          3.3950  0.0000806          Cs+ Aqvist JPC 1990,94,8021. (adapted)
  Ca          1.2060  0.25236            Ca++ OPLS (RSM- adapted)
  I           2.35    0.40               JCC,7,(1986),230;  
  F           1.75    0.061              Gough et al. JCC 13,(1992),963.
  X           0.000   0.0000             RSM
  Z0          1.850   0.2500             Zn++ from PROTEINS,23,12.(Ro=1.95)
  Z4          2.620   0.2700             Zn++ from Ryde PROTEINS,21,40.
  Z5          2.620   0.2700             Zn++ from Ryde PROTEINS,21,40.
 
END
END



# bromine 
CHEMPY    BR    35    1 
# carbon                        
CHEMPY    C      6    3 
CHEMPY    CA     6    3 
CHEMPY    CB     6    3 
CHEMPY    CC     6    3 
CHEMPY    CF     6    3 
CHEMPY    CK     6    3 
CHEMPY    CM     6    3 
CHEMPY    CN     6    3 
CHEMPY    CQ     6    3 
CHEMPY    CR     6    3 
CHEMPY    CT     6    4 
CHEMPY    CV     6    3 
CHEMPY    CW     6    3  
CHEMPY    CY     6    2 
CHEMPY    CX     6    2 
CHEMPY    C5     6    3 
CHEMPY    C*     6    3 
# calcium       
CHEMPY    C0    20    3 
# chloride      
CHEMPY    Cl    17    1  
# fluorine      
CHEMPY    F      9    1 
# hydrogen      
CHEMPY    H      1    1 
CHEMPY    H1     1    1 
CHEMPY    H2     1    1 
CHEMPY    H3     1    1 
CHEMPY    H4     1    1 
CHEMPY    H5     1    1 
CHEMPY    HA     1    1 
CHEMPY    HC     1    1 
CHEMPY    HO     1    1 
CHEMPY    HP     1    1 
CHEMPY    HS     1    1 
CHEMPY    HW     1    1 
# iodine        
CHEMPY    I     53    1 
# chloride anion
CHEMPY    IM    17    0 
# sodium cation 
CHEMPY    IP    11    0 
# magnesium     
CHEMPY    MG    12    0 
# nitrogen      
CHEMPY    N      7    3 
CHEMPY    N*     7    2 
CHEMPY    N2     7    3 
CHEMPY    N3     7    4 
CHEMPY    NA     7    3 
CHEMPY    NB     7    2 
CHEMPY    NC     7    2 
CHEMPY    NX     7    2 
CHEMPY    NZ     7    3 
   #            
CHEMPY    OW     8    2 
CHEMPY    OH     8    2 
CHEMPY    OS     8    2 
CHEMPY    O      8    1 
CHEMPY    O2     8    1 
CHEMPY    OM     8    1 
CHEMPY    OZ     8    1    
CHEMPY    P     15    4 
CHEMPY    S     16    2 
CHEMPY    SO    16    4 
CHEMPY    SX    16    2 
CHEMPY    SH    16    2 
   # copper     
CHEMPY    CU    29    0 
   # iron       
CHEMPY    FE    26    0 
   # lithium    
CHEMPY    Li     3    0 
   # potassium  
CHEMPY    K     19    0 
   # rubidium   
CHEMPY    Rb    37    0 
   # cesium     
CHEMPY    Cs    55    0 
   # calcium (alternate)
CHEMPY    Ca    20    0 
   # dummy
CHEMPY    X      6    1 
   # zinc
CHEMPY    Z0    30    0 
CHEMPY    Z4    30    4 
CHEMPY    Z5    30    5 


