"label_placement_offset","controls the position of labels in camera X, Y, and Z.  This value is changed at the atom-state level when the labels are dragged with the mouse.  This setting behaves similar to the label_position setting without the alignment functionality.","vector","[0.0, 0.0, 0.0]","4"
"label_position","controls the position and alignment of labels in camera X, Y, and Z.  Values between -1.0 and 1.0 affect alignment only, with the label attached to the atom position.  Values beyond that range represent coordinate displacements.  For the z dimension, values from -1 to 1 do not mean anything.  Values above 1 and below -1 are offsets (minus 1 of the absolute value) in world coordinates.  For example, the default 1.75 is .75 angstroms closer to the viewer.","vector","[0.0, 0.0, 1.75]","4"
"label_relative_mode","specifies whether the label is relative to the world or screen. When set to 0 labels are relative to the \"world coordinates,\" and will move when the camera moves. When set to 1, the labels are relative to screen coordinates, and thus will not move upon camera transformations.  For screen relative values, the label_screen_point setting is used.

0 = relative to the world
1 = relative to the screen (label_screen_point setting values -1 to 1 is the screen range)
2 = relative to the screen (label_screen_point setting values in pixels, where 0,0 is the lower left corner)","integer","0","4"
"label_screen_point","specifies screen placement when label_relative_mode is 1 or 2 (see above). If label_z_target is not set, the 3rd value is used for the normalized z value relative to the clipping planes (1. is on the front clipping plane, -1 is on the back clipping plane).","vector","[0.0, 0.0, 0.0]","4"
"label_shadow_mode","controls whether labels cast and/or catch shadows.  

0 = labels neither cast nor catch shadows.
1 = labels catch shadows.
2 = labels cast shadows.
3 = labels both cast and catch shadows just like normal geometries.","integer","0","0"
"label_size","controls the approximate size of label text.  Negative values specify label size in world coordinates (e.g., -1. will show a label 1 angstrom in height)","float","14.0","2"
"label_z_target","(New in 1.7)","","","4"
"legacy_mouse_zoom","controls whether or not the zoom axis is flipped.","boolean","off","0"
"legacy_vdw_radii","controls whether or not old VDW radii are used.","boolean","off","0"
"light","is the direction of movable light source 1.","vector","[ -0.4, -0.4, -1.0]","0"
"light2","is the direction of movable light source 2.","vector","[ -0.55, -0.7, 0.15]","0"
"light3","is the direction of movable light source 3.","vector","[ 0.3, -0.6, -0.2]","0"
"light4","is the direction of movable light source 4.","vector","[ -1.2, 0.3, -0.2]","0"
"light5","is the direction of movable light source 5.","vector","[ 0.3, 0.6, -0.75]","0"
"light6","is the direction of movable light source 6.","vector","[ -0.3, 0.5, 0.0]","0"
"light7","is the direction of movable light source 7.","vector","[ 0.9, -0.1, -0.15]","0"
"light8","is the direction of movable light source 8.","vector","[ 1.3, 2.0, 0.8]","0"
"light9","is the direction of movable light source 9.","vector","[ -1.7, -0.5, 1.2]","0"
"light_count","(integer 1-10, default: 2) is the number of light sources including the camera source.","","","0"
"line_as_cylinders"," If true, on screen rendering of lines uses the OpenGL shader language (GLSL) and extruded as thicker cylinders. If false, OpenGL lines are used.","boolean","off","0"
"line_color","controls how PyMOL colors lines.","color","default","2"
"line_radius","controls the line width in Angstroms when lines are rendered via the ray tracer.  If this value is equal to 0.0, then the line radius will be calculated based line_width using a pixel size corresponding to the dimensions of the viewer window.","float","0.0","2"
"line_smooth","controls whether or not lines are antialiased.","boolean","on","0"
"line_stick_helper","controls whether or not lines will be automatically hidden when sticks are visible and opaque.","boolean","on","2"
"line_use_shader"," If true, on screen rendering of lines uses the OpenGL shader language (GLSL). If false, OpenGL v1.x style rendering is used.","boolean","on","0"
"line_width","controls the line width in pixels for the lines representation.  ","float","1.4","2"
"log_box_selections","controls whether or not \"box\" selections are logged.","boolean","on","0"
"log_conformations","controls whether or not conformational chages are logged.","boolean","on","0"
"logging","reports whether or not logging is active.","boolean","off","0"
"map_auto_expan_sym","When map_auto_expand_sym is on, symmetry operations will be applied to expand it beyond the precalculated volume when necessary. Symmetry information is taken from the molecular selection if available, or from the map object, if available.","boolean","on","0"
"matrix_mode","(integer: 0-2, default: 0) affects how objects are transformed and manipulated.

0 = by coordinate
1 = by matrix","","","2"
"max_threads","controls how many threads are used for raytracing.  This setting is auto-configured (when possible).","integer","1","1"
"max_ups","throttles PyMOL to a maximum number of updates per second. When set to 0, PyMOL updates as quickly as possible.","integer","0","0"
"mesh_as_cylinders"," If true, on screen rendering of mesh uses the OpenGL shader language (GLSL) and extruded as thicker cylinders. If false, OpenGL lines are used.","boolean","off","0"
"mesh_carve_cutoff","carves all mesh beyond this cutoff from the value in ''mesh_carve_selection''","float","0.0","2"
"mesh_carve_selection","(float, default: 0.0)","","","2"
"mesh_carve_state","the state from which to carve meshes.","integer","0.0","2"
"mesh_clear_cutoff","","float","0.0","2"
"mesh_clear_state","the state from which to carve meshes.","integer","0","2"
"mesh_color","is the color of the mesh representation.","color","-1","3"
"mesh_mode","controls what atoms are considered when generating the mesh:

0 = consider atoms based on their ignore and exfoliate flags.
1 = consider all atoms
2 = condider only non-hydrogen atoms","integer","0","2"
"mesh_negative_color","inside mesh color","color","default","1"
"mesh_negative_visible","controls whether or not the inside of the mesh is shown.","boolean","true","0"
"mesh_quality","is a tuning parameter that should not need to be modified.","integer","2","2"
"mesh_radius","if greater than zero, controls the radius of the mesh representation when ray tracing.  Otherwise, the radius is computed from mesh_width.","float","0.0","2"
"mesh_skip","(integer, default: 0)","","","2"
"mesh_solvent","controls whether the mesh is generated for a solvent accessible surface as opposed to the default molecular surface.","boolean","off","2"
"mesh_type","(integer: 0-1,default: 0) controls what type of mesh is generated:

0 = wire
1 = points","","","2"
"mesh_use_shader"," If true, on screen rendering of mesh uses the OpenGL shader language (GLSL). If false, OpenGL v1.x style rendering is used.","boolean","on","0"
"mesh_width","controls the default width of the mesh.","float","1.0","2"
"min_mesh_spacing","controls the minimum mesh spacing.","float","0.6","2"
"mode","- The mode can be on(true) or off(false) (on by default).","","","0"
"moe_separate_chains","controls whether or not PyMOL separates chains when reading MOE files.","boolean","-1","0"
"motion_bias","with bias>1, the motion will pause for some frames around the keyframe","float","-1.0","1"
"motion_hand","determins the rotation direction for full 180° turns","int","1","1"
"motion_linear","(float, default: 0.0)","","","1"
"motion_power","With power<1 the motion will slow down at keyframes, with power=1 it will not change the speed.","float","0.0","1"
"motion_simple","(int, default: 0)","","","1"
"mouse_grid","show the mouse actions table in the mouse mode panel","bool","on","0"
"mouse_limit","is an internal setting.","float","100.0","0"
"mouse_restart_movie_delay","controls whether or not the movie delay is restarted after any mouse movement.","boolean","off","0"
"mouse_scale","affects the impact of mouse movement on rotation.","float","1.3","0"
"mouse_selection_mode","contols what the mouse is currently selecting:

0 = atoms
1 = residues
2 = chains
3 = segments
4 = objects
5 = molecules","integer","1","0"
"mouse_wheel_scale","clipping slab adjustment step when using the mouse wheel.","float","0.5","0"
"mouse_z_scale","Controls mouse sensitivity along the Z-axis.","float","1.0","0"
"movie_animate_by_frame","If movie is playing and rocking animation is performed, calculate animation progression by frame count and **movie_fps**, otherwise by elapsed time.","bool","off","0"
"movie_auto_interpolate","reinterpolate object and camera motions whenever keyframes are stored.","bool","on","1"
"movie_auto_store","store a keyframe when an object is dragged","bool","on","1"
"movie_delay","controls how long should PyMOL wait before playing the next movie frame.","float","30.0","0"
"movie_fps","Sets the number of frames per second at which movies will be created.","float","30.0","0"
"movie_loop","controls whether PyMOL plays the movie in a continuous loop or just once through.","boolean","on","1"
"movie_panel","Controls whether the movie timeline is shown.","int","1","0"
"movie_panel_row_height","row height in pixels of rows in movie panel","int","15","0"
"movie_quality","Controls the compression step of moviemaking. The higher the value the better the quality but larger the output file.","integer","90","0"
"movie_rock","if 0 or 1 then this will override the **rock** setting during movie play.","int","-1","0"
"multiplex","controls whether or not multi-state objects are loaded into one object or multiple objects.","integer","-1","0"
"name","is the name of the object (required)","","","0"
"nb_spheres_quality","controls how many triangles are used to render nonbonded spheres without shaders.","int","1","2"
"nb_spheres_size","nonbonded spheres radius","float","0.25","2"
"nb_spheres_use_shader","(int 0-2, default: 1)  On screen rendering of nonbonded spheres uses the OpenGL shader language (GLSL), 0 (off), 1 (default shader), or 2 (sphere shader)","","","0"
"neighbor_cutoff","cutoff for finding neighbors in measurements wizard.","float","3.5","0"
"no_idle","affects idling behavior and should not normally need to be modified.","float","10,000","0"
"nonbonded_as_cylinders","Draw nonbonded crosses as cylinders instead of lines","bool","on","0"
"nonbonded_size","(float, default:0.25) controls the size of the nonbonded and nb_sphere representations.","","","2"
"nonbonded_transparency","(float, default:0.0) controls the transparency of the nonbonded and nb_sphere representations.","","","3"
"nonbonded_use_shader"," If true, on screen rendering of nonbonded crosses uses the OpenGL shader language (GLSL). If false, OpenGL v1.x style rendering is used.","boolean","on","0"
"normal_workaround","is a workaround for OpenGL graphics cards that don't transform normals properly when drawing lines.","boolean","off","0"
"normalize_ccp4_maps","controls whether or not CCP4 maps are automatically normalized upon loading.","boolean","on","0"
"normalize_grd_maps","controls whether or not GRD maps are automatically normalized upon loading.","boolean","off","0"
"normalize_o_maps","controls whether or not O maps are automatically normalized upon loading.","boolean","on","0"
"nvidia_bugs","can sometimes help with broken video card drivers including those affecting old nvidia cards.","integer","0","0"
"offscreen_rendering_for_antialiasing","when doing a [[command:draw]] (for example in movie export without **ray_trace_frames**=on), render the OpenGL image into a buffer which is **offscreen_rendering_multiplier** times bigger.","bool","off","0"
"offscreen_rendering_multiplier","see **offscreen_rendering_for_antialiasing**","float","4.0","0"
"opaque_background","controls whether or not the background is opaque.","boolean","on","0"
"orthoscopic","controls whether or not the perspective transformation is used.","boolean","off","0"
"overlay","controls whether or not output text is shown overlayed on the viewer window.","boolean","off","0"
"overlay_lines","controls the maximum number of lines of overlayed text.","integer","5","0"
"pdb_conect_all","controls whether or not PDB files are written out with CONECT records for all atoms/.","boolean","off","0"
"pdb_conect_nodup","if off, encode bond orders by duplicating CONECT records when writing PDB files //(new in PyMOL 1.6.1)//.","boolean","off","0"
"pdb_discrete_chains","controls whether or not bonds are allowed between chains within a PDB file.","integer","-1","0"
"pdb_echo_tags","controls which tags in the PDB file are echoed to the output.","string","HEADER, TITLE, COMPND","0"
"pdb_hetatm_guess_valences","If true, PyMOL will guess the valences on HETATMs.","bool","on","0"
"pdb_hetatm_sort","controls whether HETATMs are segregated.","boolean","off","1"
"pdb_honor_model_number","controls whether or not PDB MODEL numbers are used as state indices.","boolean","off","0"
"pdb_ignore_conect","If true, PyMOL ignores CONECT records from PDB files. This causes PyMOL to use structural knowledge to bond atoms. See also [[setting:connect|connect_mode]].","bool","off","0"
"pdb_insertions_go_first","controls how insertion residues are sorted.","boolean","off","0"
"pdb_insure_orthogonal","controls whether or not suspicious PDB SCALEn matrices are ignored.","boolean","on","0"
"pdb_literal_names","controls whether or not names are preserved literally.","boolean","off","0"
"pdb_no_end_record","controls whether or not an END record is omitted.","boolean","off","0"
"pdb_reformat_names_mode","(integer: 0-4, default: 0) affects how and whether or not PDB names are reformatted in order to attempt to meet alternate conventions.","","","0"
"pdb_retain_ids","controls whether or not PDB files are written out with their original identifier numbers preserved intact.","boolean","off","0"
"pdb_standard_order","controls whether or not PDB atoms are sorted using the standard conventions.","boolean","on","0"
"pdb_truncate_residue_name","controls whether or not PDB residue names are truncated to three letters only.","boolean","off","0"
"pdb_unbond_cations","controls whether or not cations within bonding distances are left unbound during automatically bond detection.","boolean","on","0"
"pdb_use_ter_records","controls whether or not TER records are written.","boolean","on","0"
"pick_labels","controls whether labels are picked.  These work on the object or global level.

0 - do not pick labels
1 - pick labels
2 - only pick labels (i.e., do not pick anything else)","integer","1","2"
"pickable","controls whether or not extra resources are expended in order to  enable picking of displayed geometry using the mouse.","boolean","on","2"
"png_file_gamma","file gamma value for PNG file output.","float","1.0","0"
"png_screen_gamma","screen gamma value for PNG file output.","float","2.4","0"
"polar_neighbor_cutoff","cutoff for finding polar neighbors in measurements wizard.","float","3.5","0"
"power","controls how light is scattered.","float","1.0","0"
"pqr_no_chain_id","controls whether or not PQR files are written without chain identifiers.","boolean","on","0"
"precomputed_lighting","Alternative lighting implementation for shaders, might give performance improvement.","boolean","off","0"
"presentation","reports whether or not presentation (show) mode is active.","boolean","off","0"
"presentation_auto_quit","controls whether or not presentation mode quits after the ","boolean","on","0"
"presentation_auto_start","controls whether or not the first scene is automatically shown.","boolean","on","0"
"presentation_mode","reserved.","integer","1","0"
"preserve_chempy_ids","controls whether or not Chemical Python objects are loaded with their identifiers preserved.","boolean","off","0"
"pse_binary_dump","Unsupported. Creates smaller and faster loading PSE files. See also pse_export_version.","boolean","off","0"
"pse_export_version","For saving a PSE for an older PyMOL version. Example: 1.74 to save a session for PyMOL 1.7.4. Has limitations, e.g. scenes before 1.7.6 and volume before 1.7.2.","float","0","0"
"pymol_space_max_blue","affects the optional \"pymol\" color space.","float","0.9","0"
"pymol_space_max_green","affects the optional \"pymol\" color space.","float","0.75","0"
"pymol_space_max_red","affects the optional \"pymol\" color space.","float","0.9","0"
"pymol_space_min_factor","affects the optional \"pymol\" color space.","float","0.15","0"
"raise_exceptions","Obsolete, PyMOL now always raises exceptions on error.","boolean","on","0"
"rank_assisted_sorts","controls whether or not the position of an atom in the input file is using in the sorting algorithm.","boolean","on","0"
"ray_blend_blue","controls blending of the blue component when blending colors.","float","0.14","0"
"ray_blend_colors","controls whether or not the raytracer blends oversaturated colors.","boolean","off","0"
"ray_blend_green","controls blending of the green component when blending colors.","float","0.25","0"
"ray_blend_red","controls blending of the red component when blending colors.","float","0.17","0"
"ray_clip_shadows","controls whether or not shadows take into account the front clipping plane.","boolean","off","0"
"ray_color_ramps","controls whether or not color ramps are sampled on a per-pixel basis for surfaces (as opposed to per-vertex).","boolean","off","2"
"ray_default_renderer","controls which renderer is used:

0 = PyMOL's builtin raytracer
1 = PovRay (if available)
2 = A simple geometry counter with no output","integer","0","0"
"ray_direct_shade","controls whether or not shaded regions are still lit by the direct light eminating from the camera.","float","0.0","0"
"ray_hint_camera","affects how the raytracer optimizes camera hash table sizes based on the average size of input primitives.","float","2.15","0"
"ray_hint_shadow","affects how the raytracer optimizes shadow hash table sizes based on the average size of input primitives.","float","0.65","0"
"ray_improve_shadows","controls how much the raytracer tries to extrapolate triangle coordinates in order to improve shadow appearance.","float","0.10","0"
"ray_interior_color","controls the color of interiors in the raytracer.","color","-1","2"
"ray_interior_mode","when set to 2, triangle-based (sphere or cartoon) interiors are ignored but not those of spheres (atoms) or cylinders (bonds).","integer","0","0"
"ray_interior_reflect","controls how reflective the interior surface is.","float","0.4","0"
"ray_interior_shadows","controls whether or not interior surfaces can be shadowed by geometry beyond the front clipping plane.","boolean","off","0"
"ray_interior_texture","(integer: -1-5, default: -1) controls what texture (if any) is applied to the interior surface.","","","0"
"ray_label_connector_flat","controls whether the connector and outline are drawn as flat geometry.  If this setting is not set, then cylinders are used.","boolean","on","4"
"ray_label_specular","controls whether or not specular reflections apply to labels","boolean","on","0"
"ray_legacy_lighting","(float: 0-1.0, default: 0.0) controls blending of the old legacy PyMOL lighting model.","","","0"
"ray_max_passes","controls how many passes the raytracer can make when dealing with transparent primitives.","integer","25","0"
"ray_opaque_background","controls whether or not the raytracer background is opaque.  If -1, then [[setting:bg|opaque_background]] controls.","integer","-1","0"
"ray_orthoscopic","controls whether or not the raytracer renders using an orthoscopic projection.  If -1, then [[setting:animation|orthoscopic]] controls.","integer","-1","0"
"ray_oversample_cutoff","controls how different two adjacent pixels need to be in order to trigger oversampling when antialias is greater than 0.","integer","120","0"
"ray_pixel_scale","controls how the screen pixels size is scaled to a raytracer distance.","float","1.3","0"
"ray_shadow","controls whether or not shadows are cast in the raytracer.","integer","1","0"
"ray_shadow_decay_factor","controls how fast shadows decay (0.0 = no decay).","float","0.0","0"
"ray_shadow_decay_range","controls how far shadows must extend before they begin to decay.","float","1.8","0"
"ray_shadow_fudge","is a tuning parameter that should not need to be modified.","float","0.001","0"
"ray_texture","(integer: 0-5, default: 0) controls what built-in texture (if any) is applied.","","","2"
"ray_texture_settings","affects texture appearance.","vector","[ 0.1, 5.0, 1.0 ]","2"
"ray_trace_color","Controls the ray trace gain color. Ray trace gain is used when ray_trace_mode is set to 1.","color","-6","0"
"ray_trace_depth_factor","is a tuning parameter for ray_trace_modes 1-3.","float","0.1","0"
"ray_trace_disco_factor","is a tuning parameter for ray_trace_modes 1-3.","float","0.05","0"
"ray_trace_fog","controls fog density when raytracing.  If -1.0, then the [[setting:bg|fog]] setting is used.","float","-1.0","0"
"ray_trace_fog_start","controls fog start when raytracing.  If -1.0, then the [[setting:bg|fog_start]] setting is used.","float","-1.0","0"
"ray_trace_frames","Controls whether or not PyMOL ray traces movie frames. This can increase movie quailty, but at the expense of moviemaking speed.","bool","off","0"
"ray_trace_gain","is a gain parameter for ray_trace_modes 1-3.","float","0.12","0"
"ray_trace_mode","controls the behavior of the built-in ray tracer (see [[http://www.pymolwiki.org/index.php/Ray#Modes|PyMOLWiki]] for sample images):

0 = normal raytracing
1 = color raytracing with outlines 
2 = black & white raytracing with outlines (use a white background)
3 = quantized color raytracing with outlines","integer","0","0"
"ray_trace_slope_factor","is a tuning parameter for ray_trace_modes 1-3.","float","0.6","0"
"ray_transparency_contrast","(float: 1.0-3.0, default: 1.0) can be used to boost the contrast of objects under transparent surfaces.","","","0"
"ray_transparency_oblique","Controls whether PyMOL uses normal-based transparency for rendering surfaces.","float","0.0","0"
"ray_transparency_oblique_power","Controls the strength of transparency for normal-based transparency when rendering surfaces. Requires ray_transparency_oblique setting to be enabled.","float","1.0","0"
"ray_transparency_shadows","controls whether or not transparency geometries cast shadows.","boolean","on","0"
"ray_transparency_spec_cut","affects the strength of the specular effect on transparent surfaces.","float","0.9","0"
"ray_transparency_specular","affects the strength of the specular effect on transparent surfaces.","float","0.4","0"
"ray_triangle_fudge","is a tuning parameter that should not need to be modified.","float","0.0000001","0"
"ray_volume","If true then volumes will be ray added to ray traced scenes.","boolean","off","0"
"reflect","(float 0-1.0, default: 0.45) controls the aggregate intensity of the movable light sources.","","","0"
"reflect_power","controls the reflective exponent for the movable light sources. ","float","1.0","0"
"retain_order","controls whether or not PyMOL sorts atoms internally.","boolean","off","1"
"ribbon_color","controls the color of the ribbon representation.","color","-1","3"
"ribbon_nucleic_acid_mode","(integer 0-4, default:0) controls how the nucleic acid backbone is drawn:

0: through phosphorus
1: through C4* carbon of the ribose ring
2: through phosphorus with 3' extension
3: through phosphorus with 5' extension
4: through phorphorus with both 3' and 5' extensions","","","2"
"ribbon_power","affects ribbon shape.","float","2.0","2"
"ribbon_power_b","affects ribbon shape.","float","0.5","2"
"ribbon_radius","if greater than 0.0, controls the radius used when rendering the ribbon.","float","0.0","2"
"ribbon_sampling","controls how many segments are used between the guide points.","integer","1","2"
"ribbon_side_chain_helper","controls whether or not atom and bond representations are automatically hidden for main chain atoms when the ribbon is shown.","boolean","off","3"
"ribbon_smooth","controls whether or not the ribbon representation is drawn with smooth (antialiased) lines.","boolean","-1","1"
"ribbon_throw","affects ribbon shape.","float","1.35","2"
"ribbon_trace_atoms","controls whether or not the ribbon representation traces through all atoms or just guide atoms.","boolean","off","2"
"ribbon_use_shader"," If true, on screen rendering of ribbons uses the OpenGL shader language (GLSL). If false, OpenGL v1.x style rendering is used.","boolean","on","0"
"ribbon_width","controls the thickness of the ribbon representation in pixels.","float","3.0","2"
"robust_logs","controls whether or not atom selections are logged by property match (slow & robust) or by object index (fast & fragile).","boolean","off","0"
"rock","Controls whether PyMOL animates real time rocking of the current scene. See also [[command:rock|rock command]].","bool","off","0"
"rock_delay","controls the rocking update frequency.","float","30.0","0"
"roving_byres","controls whether or not roving display is per-residue. ","boolean","on","0"
"roving_cartoon","is the cutoff radius for cartoons.","float","0.0","0"
"roving_delay","delay between updates.","float","0.2","0"
"roving_detail","enables or disables roving detail.","boolean","off","0"
"roving_isomesh","is the cutoff radius for isosurface meshes.","float","8.0","0"
"roving_isosurface","is the cutoff radius for solid isosurfaces.","float","0.0","0"
"roving_labels","is the cutoff radius for labels.","float","0.0","0"
"roving_lines"," (float, default: 0.0) is the cutoff radius for lines.","","","0"
"roving_map1_level","(float, default: 1.0)","","","0"
"roving_map1_name","(string, default: blank)","","","0"
"roving_map2_level","(float, default: 2.0)","","","0"
"roving_map2_name","(string, default: blank)","","","0"
"roving_map3_level","(float, default: 3.0)","","","0"
"roving_map3_name","(string, default: blank)","","","0"
"roving_nb_spheres","is the cutoff radius for nonbonded spheres.","float","0.0","0"
"roving_nonbonded","is the cutoff radius for nonbonded.","float","0.0","0"
"roving_origin","controls whether or not the origin moves with the screen.","boolean","on","0"
"roving_origin_z","controls whether or not the Z component of the origin moves with the clipping planes.","boolean","on","0"
"roving_origin_z_cushion","controls how close the origin can come to the clipping planes.","float","3.0","0"
"roving_polar_contacts","is the cutoff radius for polar contacts.","boolean","7.0","0"
"roving_polar_cutoff","is the distance cutoff for the polar contacts.","float","3.31","0"
"roving_ribbon","is the cutoff radius for ribbons.","boolean","-7.0","0"
"roving_selection","is the roving selection.","string","all","0"
"roving_spheres","is the cutoff radius for spheres.","float","0.0","0"
"roving_sticks","is the cutoff radius for sticks.","float","6.0","0"
"scene_animation","controls whether or not scenes are animated.  If negative, then [[setting:animation|animation]] controls.","integer","-1","0"
"scene_animation_duration","controls how long it takes to interpolate the camera between scenes.","float","2.25","0"
"scene_buttons","Controls whether PyMOL displays scene buttons on screen.","bool","off","0"
"scene_current_name","contains the name of the current scene (if any).","string","blank","0"
"scene_loop","controls whether or not the scenes loop without an intervening blank scene.","boolean","on","0"
"scenes_changed","this is a setting PyMOL uses internally.","float","1.0","0"
"sculpt_angl_weight","(float) undocumented and unsupported.","","","2"
"sculpt_auto_center","(boolean) undocumented and unsupported.","","","0"
"sculpt_avd_excl","(integer) undocumented and unsupported.","","","2"
"sculpt_avd_gap","(float) undocumented and unsupported.","","","2"
"sculpt_avd_range","(float) undocumented and unsupported.","","","2"
"sculpt_avd_weight","(float) undocumented and unsupported.","","","2"
"sculpt_bond_weight","(float) undocumented and unsupported.","","","2"
"sculpt_field_mask","(integer) undocumented and unsupported.","","","2"
"sculpt_hb_overlap","(float) undocumented and unsupported.","","","2"
"sculpt_hb_overlap_base","(float) undocumented and unsupported.","","","2"
"sculpt_line_weight","(float) undocumented and unsupported.","","","2"
"sculpt_max_max","(float) undocumented and unsupported.","","","2"
"sculpt_max_min","(float) undocumented and unsupported.","","","2"
"sculpt_max_scale","(float) undocumented and unsupported.","","","2"
"sculpt_max_weight","(float) undocumented and unsupported.","","","2"
"sculpt_memory","undocumented and unsupported.","boolean","on","2"
"sculpt_min_max","(float) undocumented and unsupported.","","","2"
"sculpt_min_min","(float) undocumented and unsupported.","","","2"
"sculpt_min_scale","(float) undocumented and unsupported.","","","2"
"sculpt_min_weight","(float) undocumented and unsupported.","","","2"
"sculpt_nb_interval","(integer) undocumented and unsupported.","","","2"
"sculpt_plan_weight","(float) undocumented and unsupported.","","","2"
"sculpt_pyra_weight","(float) undocumented and unsupported.","","","2"
"sculpt_tors_tolerance","(float) undocumented and unsupported.","","","2"
"sculpt_tors_weight","(float) undocumented and unsupported.","","","2"
"sculpt_tri_max","(float) undocumented and unsupported.","","","2"
"sculpt_tri_min","(float) undocumented and unsupported.","","","2"
"sculpt_tri_mode","(integer) undocumented and unsupported.","","","2"
"sculpt_tri_scale","(float) undocumented and unsupported.","","","2"
"sculpt_tri_weight","(float) undocumented and unsupported.","","","2"
"sculpt_vdw_scale","(float) undocumented and unsupported.","","","2"
"sculpt_vdw_scale14","(float) undocumented and unsupported.","","","2"
"sculpt_vdw_vis_max","(float) undocumented and unsupported.","","","2"
"sculpt_vdw_vis_mid","(float) undocumented and unsupported.","","","2"
"sculpt_vdw_vis_min","(float) undocumented and unsupported.","","","2"
"sculpt_vdw_vis_mode","(float) undocumented and unsupported.","","","2"
"sculpt_vdw_weight","(float) undocumented and unsupported.","","","2"
"sculpt_vdw_weight14","(float) undocumented and unsupported.","","","2"
"sculpting","controls whether or not sculpting is performed.","boolean","off","2"
"sculpting_cycles","controls how many sculpting cycles are performed per update.","integer","10","1"
"secondary_structure","(int 1-4, default: 2) Secondary structure phi/psi angle preset with the builder

1 = Helix
2 = Antiparallel Beta Sheet
3 = Parallel Beta Sheet
4 = Extended (180°/180°)","","","0"
"security","is an internal setting.","integer","1","0"
"sel_counter","when auto_number_selections is on, this setting tracks the number of the last selection created.","integer","0","0"
"selection_overlay","controls whether the visual selection indicators are overlayed on top of the 3D geometry or drawn together with them, in which case they may be hidden by the atom representation.","integer","on","0"
"selection_round_points","controls whether the selection indicators are drawn as square or round points.  ","boolean","on","0"
"selection_visible_only","controls whether all selected atoms are indicated or only those with at least one visible representation.","boolean","off","0"
"selection_width","controls the minimum width of selection indicators in pixels.","float","3.0","0"
"selection_width_max","controls the maximum width of selection indicators in pixels.","float","10.0","0"
"selection_width_scale","controls the rate at which selection indicators are scaled.","float","2.0","0"
"seq_view","controls whether or not the sequence viewer is active.","boolean","off","1"
"seq_view_alignment","currently unsupported.","string","blank","0"
"seq_view_color","controls the color of the sequence view (default = atom colors).","color","-1","2"
"seq_view_discrete_by_state","currently unsupported.","","","1"
"seq_view_fill_char","currently unsupported.","","","0"
"seq_view_fill_color","currently unsupported.","","","0"
"seq_view_format","controls the format of the sequence viewer.

0 = one-letter residue codes (if known)
1 = residue codes
2 = atoms
3 = chains
4 = states","integer","0","1"
"seq_view_gap_mode","controls whether gaps are shown in sequence.","integer","0","0"
"seq_view_label_color","controls the color of label text.","color","white","0"
"seq_view_label_mode","controls what labels are shown:

0 = object names only
1 = object names and identifier labels for first object only
2 = object names and identifier labels for all objects
3 = nothing","integer","2","0"
"seq_view_label_spacing","affects the spacing of labels.","integer","2","1"
"seq_view_label_start","function unknown.","integer","1","1"
"seq_view_location","controls the location of the sequence viewer.

0 = top
1 = bottom","integer","0","0"
"seq_view_overlay","controls whether or not the sequence view overlays the 3D molecular graphics.","boolean","off","0"
"seq_view_unaligned_color","currently unsupported.","color","-1","0"
"seq_view_unaligned_mode","currently unsupported.","integer","0","0"
"session_changed","(boolean, default off) used internally by PyMOL to keep track of whether or not the session has been changed.","","","0"
"session_file","contains the filename of the current session file (if any).","string","blank","0"
"session_migration","controls whether or not old sessions are automatically adapted into new PyMOL versions upon loading.","boolean","on","0"
"session_version_check","controls whether or not a version check is performed when loading sessions.","boolean","on","0"
"shader_path","Defines the location at which PyMOL searches for OpenGL shader language (GLSL) files.","str","data/shaders","0"
"shininess","is the specular exponent for the movable light sources.","float","55.0","0"
"show_alpha_checker","controls whether or not a checker pattern is shown in the background.","boolean","on","0"
"show_progress","controls whether or not a progress bar is shown in the viewer window.","boolean","on","0"
"single_image","controls whether or not PyMOL can can assume that each molecular state corresponds to only one single movie image.  This setting can enable optimized rendering of still frames with certain types of molecular movies, but it is not generally applicable.","boolean","off","0"
"slice_dynamic_grid","controls whether or not sampling grid is adjusted based on proximity to the camera.","boolean","off","1"
"slice_dynamic_grid_resolution","controls how finely the grid is sampled (in screen pixels).","float","3.0","1"
"slice_grid","controls the space of the static sampling grid.","float","0.3","1"
"slice_height_map","enables or disables the height map display.","boolean","off","1"
"slice_height_scale","is the scaling factor for the height map.","float","1.0","1"
"slice_track_camera","controls whether or not the grid is maintained in a plane perpendicular to the camera and passing through the origin of rotation.","boolean","on","1"
"slow_idle","affects idling behavior and should not normally need to be modified.","float","200,000","0"
"solvent_radius","is the radius used in computing the surface as well as a number of other solvent-dependent properties within PyMOL.","float","1.4","2"
"spec_count","controls how many movable light sources are used when drawing specular reflections.","integer","-1","0"
"spec_direct","controls the specular intensity for the camera light source.","float","0.0","0"
"spec_direct_power","controls the specular exponent for camera light source.","float","55.0","0"
"spec_power","controls the specularity power coefficient for the raytracer.  If < 0.0, then [[setting:light|shininess]] is used.","float","-1.0","0"
"spec_reflect","controls specularity intensity for the raytracer.  If < 0.0, then [[setting:light|specular_intensity]] is used.","float","-1.0","0"
"specular","controls the specular intensity for movable light sources.","float","1.0","0"
"specular_intensity","controls the specular intensity for movable light sources, if specular is set to 1.0.  ","float","0.5","0"
